event	left_node	right_node	hgt_id	left_date	right_date	midpoint_date
hgt origin	170	169	1: 169 to GCF.001029505.1.Bacteria.Actinobacteriota	1662.365	1519.325	1590.845
hgt	1180	GCF.001029505.1.Bacteria.Actinobacteriota	1: 169 to GCF.001029505.1.Bacteria.Actinobacteriota	2587.79	0.0	1293.895
hgt origin	170	169	2: 169 to GCA.001898225.1.Bacteria.Chloroflexota	1662.365	1519.325	1590.845
hgt	1469	GCA.001898225.1.Bacteria.Chloroflexota	2: 169 to GCA.001898225.1.Bacteria.Chloroflexota	2472.76	0.0	1236.38
spe	170	169	NA	1662.365	1519.325	1590.845
spe	169	155	NA	1519.325	1364.875	1442.1
los	155	GCF.000165345.1.Eukaryota.Apicocomplexa	NA	1364.875	0.0	682.4375
spe	169	168	NA	1519.325	1456.38	1487.8525
hgt origin	168	167	3: 167 to dead	1456.38	1318.1	1387.24
hgt	None	dead	3: 167 to dead	0.0	0.0	0.0
hgt origin	None	dead	4: dead to GCA.000209225.1.Eukaryota.Cnidaria	0.0	0.0	0.0
hgt	166	GCA.000209225.1.Eukaryota.Cnidaria	4: dead to GCA.000209225.1.Eukaryota.Cnidaria	1127.658	0.0	563.829
los	None	dead	NA	0.0	0.0	0.0
spe	168	167	NA	1456.38	1318.1	1387.24
spe	167	166	NA	1318.1	1127.658	1222.879
hgt origin	166	165	5: 165 to GCA.000209225.1.Eukaryota.Cnidaria	1127.658	859.368	993.513
hgt	166	GCA.000209225.1.Eukaryota.Cnidaria	5: 165 to GCA.000209225.1.Eukaryota.Cnidaria	1127.658	0.0	563.829
hgt origin	166	165	6: 165 to GCA.000209225.1.Eukaryota.Cnidaria	1127.658	859.368	993.513
hgt	166	GCA.000209225.1.Eukaryota.Cnidaria	6: 165 to GCA.000209225.1.Eukaryota.Cnidaria	1127.658	0.0	563.829
los	166	165	NA	1127.658	859.368	993.513
spe	168	160	NA	1456.38	1363.29	1409.835
spe	160	159	NA	1363.29	1225.785	1294.5375
los	159	GCF.000091205.1.Eukaryota.Rhodophyta	NA	1225.785	0.0	612.8925
hgt origin	1180	GCF.001029505.1.Bacteria.Actinobacteriota	7: GCF.001029505.1.Bacteria.Actinobacteriota to GCF.900066015.1.Bacteria.Chloroflexota	2587.79	0.0	1293.895
hgt	1437	GCF.900066015.1.Bacteria.Chloroflexota	7: GCF.001029505.1.Bacteria.Actinobacteriota to GCF.900066015.1.Bacteria.Chloroflexota	1859.345	0.0	929.6725
